Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
164,Entry short,2016-09-08 06:35,QQQREP|S|v1.1.7-rep|P1/10/4,109.44,1189,130124.16,248.5,0.19,1.19,582.02,0.45,-119.49,-0.09,7793.91,31.18,76
165,Exit long,2016-09-09 06:55,STP,108.28,1210,131164,-146.41,-0.11,1.21,180.9,0.14,-145.8,-0.11,7647.5,30.59,4
165,Entry long,2016-09-09 06:35,QQQREP|L|v1.1.7-rep|P1/10/4,108.4,1210,131164,-146.41,-0.11,1.21,180.9,0.14,-145.8,-0.11,7647.5,30.59,4
166,Exit long,2016-09-12 12:55,EOD,108.36,614,65348.02,1184.41,1.81,0.61,1295.23,1.98,-12.59,-0.02,8831.91,35.33,76
166,Entry long,2016-09-12 06:35,QQQREP|L|v1.1.7-rep|P1/10/4,106.43,614,65348.02,1184.41,1.81,0.61,1295.23,1.98,-12.59,-0.02,8831.91,35.33,76
167,Exit long,2016-09-13 06:35,STP,107.75,1254,135294.06,-176.81,-0.13,1.25,0,0.00,-176.19,-0.13,8655.09,34.62,0
167,Entry long,2016-09-13 06:35,QQQREP|L|v1.1.7-rep|P1/10/4,107.89,1254,135294.06,-176.81,-0.13,1.25,0,0.00,-176.19,-0.13,8655.09,34.62,0
168,Exit long,2016-09-14 12:55,EOD,107.97,926,99906.14,73.15,0.07,0.93,582.92,0.58,-278.26,-0.28,8728.25,34.91,76
168,Entry long,2016-09-14 06:35,QQQREP|L|v1.1.7-rep|P1/10/4,107.89,926,99906.14,73.15,0.07,0.93,582.92,0.58,-278.26,-0.28,8728.25,34.91,76
169,Exit long,2016-09-15 12:55,EOD,109.63,1246,134867.04,1730.69,1.28,1.25,1905.76,1.41,-324.58,-0.24,10458.94,41.84,76
169,Entry long,2016-09-15 06:35,QQQREP|L|v1.1.7-rep|P1/10/4,108.24,1246,134867.04,1730.69,1.28,1.25,1905.76,1.41,-324.58,-0.24,10458.94,41.84,76
170,Exit short,2016-09-16 12:30,STP,109.65,1296,141834.24,-273.46,-0.19,1.3,543.67,0.38,-272.81,-0.19,10185.49,40.74,71
170,Entry short,2016-09-16 06:35,QQQREP|S|v1.1.7-rep|P1/10/4,109.44,1296,141834.24,-273.46,-0.19,1.3,543.67,0.38,-272.81,-0.19,10185.49,40.74,71
171,Exit long,2016-09-19 07:25,STP,109.82,1280,140684.8,-116.48,-0.08,1.28,344.96,0.25,-115.84,-0.08,10069.01,40.28,10
171,Entry long,2016-09-19 06:35,QQQREP|L|v1.1.7-rep|P1/10/4,109.91,1280,140684.8,-116.48,-0.08,1.28,344.96,0.25,-115.84,-0.08,10069.01,40.28,10
172,Exit long,2016-09-20 06:35,STP,109.37,1281,140282.31,-180.62,-0.13,1.28,50.6,0.04,-179.98,-0.13,9888.39,39.55,0
172,Entry long,2016-09-20 06:35,QQQREP|L|v1.1.7-rep|P1/10/4,109.51,1281,140282.31,-180.62,-0.13,1.28,50.6,0.04,-179.98,-0.13,9888.39,39.55,0
173,Exit short,2016-09-21 06:40,STP,109.8,1272,139551.12,-115.75,-0.08,1.27,75.68,0.05,-115.12,-0.08,9772.63,39.09,1
173,Entry short,2016-09-21 06:35,QQQREP|S|v1.1.7-rep|P1/10/4,109.71,1272,139551.12,-115.75,-0.08,1.27,75.68,0.05,-115.12,-0.08,9772.63,39.09,1
174,Exit long,2016-09-22 12:55,EOD,111.24,1252,139059.64,211.59,0.15,1.25,362.45,0.26,-163.39,-0.12,9984.22,39.94,76
174,Entry long,2016-09-22 06:35,QQQREP|L|v1.1.7-rep|P1/10/4,111.07,1252,139059.64,211.59,0.15,1.25,362.45,0.26,-163.39,-0.12,9984.22,39.94,76
175,Exit short,2016-09-23 12:55,EOD,110.51,1260,139897.8,653.94,0.47,1.26,818.37,0.58,-25.83,-0.02,10638.16,42.55,76
175,Entry short,2016-09-23 06:35,QQQREP|S|v1.1.7-rep|P1/10/4,111.03,1260,139897.8,653.94,0.47,1.26,818.37,0.58,-25.83,-0.02,10638.16,42.55,76
176,Exit short,2016-09-26 07:10,STP,109.93,1298,142520.4,-170.04,-0.12,1.3,323.85,0.23,-169.39,-0.12,10468.12,41.87,7
176,Entry short,2016-09-26 06:35,QQQREP|S|v1.1.7-rep|P1/10/4,109.8,1298,142520.4,-170.04,-0.12,1.3,323.85,0.23,-169.39,-0.12,10468.12,41.87,7
